citingpaperid,citedpaperID,cite_function,num_Occur,cross_correlation,window_cross_correlation,year_diff,citingpaper_citation_count,citedpaper_citation_count,self_cite,similarity,jaccard_cocitation,jaccard_bibcoupling,average_section_citation,average_subsection_citation,average_sentence_citation,min_relative_pos_section,maxminusmin_relative_pos_section,min_relative_pos_subsection,maxminusmin_relative_pos_subsection,min_relative_pos_sentence,maxminusmin_relative_pos_sentence,cite_times_in_Abstract,cite_times_in_Introduction,cite_times_in_Related_Work,cite_times_in_Motivation,cite_times_in_Method,cite_times_in_Experiment,cite_times_in_Evaluation,cite_times_in_Conclusion,cite_times_in_Acknowledgement,key_phrase_1,key_phrase_2,key_phrase_3,key_phrase_4,key_phrase_5,key_phrase_6,key_phrase_7,key_phrase_8
E95-1011,W89-0202,Others,1,\N,\N,6,10,3,0,0.255275411,0,0.0625,4,4,4,-2,0,-2,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E95-1011,P90-1023,Others,1,\N,\N,5,10,19,0,0.094026973,0,0.142857143,4,4,4,-2,0,-2,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E95-1011,C90-2039,Others,1,\N,\N,5,10,20,0,0.203208208,0,0.058823529,4,4,4,-2,0,-2,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E95-1011,P91-1042,Others,1,\N,\N,4,10,25,0,0.247498627,0,0.25,4,4,4,-2,0,-2,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E95-1011,P91-1041,Others,0,\N,\N,4,10,37,0,0.269037751,0,0.266666667,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
E95-1011,J92-4005,Others,1,\N,\N,3,10,5,0,0.280306572,0,0.076923077,4,4,4,-2,0,-2,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E95-1011,P84-1075,Others,1,\N,\N,11,10,113,0,0.134365963,0,0,3,1,-0.5,0.25,0,0.065934066,0,1.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E95-1011,J93-4002,Others,3,\N,\N,2,10,79,1,0.28419348,0.024390244,0,5,2,0.25,0.25,0,0.076923077,0.058670143,1,0.775641026,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E95-1011,P87-1015,Others,1,\N,\N,8,10,217,1,0.254869927,0,0,4,4,4,-2,0,-2,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E95-1012,P94-1044,Others,1,\N,\N,1,43,1,0,0.050951975,0,0,2.5,2.5,-0.5,0.25,0,0.131386861,0,1.395121951,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
E95-1012,J88-1004,Others,1,-0.002752621,-0.725237866,7,43,72,0,0.286835116,0,0.25,-0.5,-0.5,-0.5,-2,0,-2,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E95-1036,J88-2002,Others,1,\N,\N,7,3,32,0,0.450520569,0,0,2,2,2,-2,0,-2,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E95-1036,J88-2003,Others,0,\N,\N,7,3,715,0,0.289867851,0,0.2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
E95-1044,C90-2036,Others,1,\N,\N,5,4,215,0,0.213154694,0,0,1.5,1.5,1.5,-2,0,-2,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E95-1043,P83-1020,Others,0,\N,\N,12,2,161,0,0.239728968,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
E95-1043,E95-1017,Others,0,\N,\N,0,2,21,0,0.177986732,0,0.1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
E95-1038,C69-0101,Others,0,\N,\N,26,12,2,0,0.306511772,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
E95-1020,P93-1035,Others,1,-0.423584079,-0.869745599,2,231,74,0,0.232450931,0.018348624,0.0625,10.5,10.5,-0.5,0.25,0,0.10483871,0,1.440366972,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E95-1020,A92-1018,Others,0,0.025369583,-0.942013895,3,231,564,0,0.25122208,0.014354067,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
E95-1020,H90-1055,Others,1,\N,-0.700349292,5,231,56,0,0.448897399,0.021276596,0,10.5,10.5,-0.5,0.25,0,0.161290323,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E95-1020,J93-3004,Others,1,\N,0.750781657,2,231,47,0,0.091821441,0,0,10.5,10.5,-0.5,0.25,0,0.185483871,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E95-1020,H92-1030,Others,2,\N,0.42942047,3,231,35,0,0.306544854,0.024390244,0.076923077,7.666666667,7.666666667,0.666666667,0.25,0.25,0.129032258,0.270967742,1,0.769230769,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E95-1017,P91-1010,Others,1,\N,\N,4,21,20,0,0.267818818,0,0,13,13,-0.5,0.333333333,0,0.024630542,0,1.387254902,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E95-1017,C94-2120,Extends,1,\N,\N,1,21,17,1,0.423222068,0.090909091,0.117647059,13,13,-0.5,0.333333333,0,0.054187192,0,1.788273616,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
E95-1017,P81-1022,Others,0,\N,\N,14,21,0,0,0.396766675,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
C94-2196,T87-1035,Others,0,\N,\N,7,15,1,0,0.165467694,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
E95-1030,H90-1055,Others,1,\N,\N,5,8,56,0,0.10881489,0,0,3.5,3.5,3.5,-2,0,-2,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C94-1049,P93-1024,Others,0,0.000675,0.967742459,1,73,967,0,0.253172139,0.012931034,0.1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
C94-1049,C90-2067,Others,1,-0.019193397,-0.661548521,4,73,145,0,0.080137429,0.025974026,0,4,4,4,-2,0,-2,0,-2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C94-1049,E93-1028,Others,1,0.175638256,-0.962566926,1,73,114,0,0.392562744,0.063829787,0,4,4,4,-2,0,-2,0,-2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C94-1049,P89-1010,Others,1,0.187401642,0.89039982,5,73,281,0,0.315608093,0,0,4,4,4,-2,0,-2,0,-2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C94-1049,C92-2070,Others,1,0.026897961,0.907764568,2,73,642,0,0.192211067,0.024038462,0.090909091,2,-0.5,-0.5,0.5,0,0.132075472,0,1.722397476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C94-1049,P93-1022,Others,1,0.007514626,-0.901127114,1,73,113,0,0.249206653,0.073529412,0.0625,4,4,4,-2,0,-2,0,-2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C94-1049,H92-1046,Others,0,\N,\N,2,73,17,0,0.240260922,0.015384615,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
P88-1015,J86-3001,Others,1,0.309398478,0.665183686,2,98,2146,0,0.391456345,0.026584867,0.181818182,4,4,4,-2,0,-2,0,-2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P88-1015,P86-1021,Others,1,0.561839363,0.959479279,2,98,159,0,0.310293543,0.043478261,0,4,4,4,-2,0,-2,0,-2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P88-1015,P87-1022,Others,1,0.102861833,0.902893898,1,98,422,0,0.174151638,0.026845638,0.1,4,4,4,-2,0,-2,0,-2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P88-1015,P85-1007,Others,1,0.007087195,-0.730264336,3,98,96,0,0.300629222,0,0,4,4,4,-2,0,-2,0,-2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P90-1010,T87-1035,Others,0,\N,\N,3,187,1,0,0.126527965,0,0.076923077,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
P95-1020,P90-1012,Others,1,\N,\N,5,0,6,0,0.292671396,0,0,13,13,-0.5,0.25,0,0.040697674,0,1.84,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P95-1020,P92-1009,Others,3,\N,\N,3,0,18,0,0.257766259,0,0.066666667,20,20,0,0.25,0,0.046511628,0.860465116,1,0.917098446,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P95-1020,P94-1009,Others,1,\N,\N,1,0,10,0,0.473724298,0,0.25,13,13,0,0.25,0,0.046511628,0,1.858536585,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P95-1020,W91-0201,Others,1,\N,\N,4,0,2,0,0.098996162,0,0,13,13,1,0.25,0,0.081395349,0,1.850364964,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P95-1020,E93-1033,Others,1,\N,\N,2,0,29,1,0.459147642,0,0,13,13,-0.5,0.25,0,0.709302326,0,1.905454545,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P95-1022,C88-2118,Others,1,\N,\N,7,17,28,0,0.398422008,0,0,4.5,4.5,0.5,0.333333333,0,0.040462428,0,1.677966102,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P95-1022,C88-1075,Others,1,\N,\N,7,17,37,0,0.35226707,0.052631579,0.125,4.5,4.5,-0.5,0.333333333,0,0.069364162,0,1.8828125,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P95-1022,P89-1018,Others,1,\N,\N,6,17,169,0,0.213718305,0.012195122,0.1,4.5,4.5,0.5,0.333333333,0,0.104046243,0,1.646103896,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P95-1022,P83-1021,Others,1,\N,\N,12,17,246,0,0.329029232,0,0,4.5,4.5,-0.5,0.333333333,0,0.49132948,0,1.849740933,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P95-1035,C92-2091,Others,3,\N,\N,3,12,0,1,0.317244554,0.066666667,0.25,11,11,2.5,0.333333333,0,0.015957447,0.239361702,1.03125,0.326916189,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
P95-1035,C92-2117,Others,2,\N,\N,3,12,94,0,0.342538441,0.166666667,0.095238095,9.666666667,9.666666667,0.333333333,0.333333333,0,0.095744681,0,1.32,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P95-1035,C92-2092,Others,1,\N,\N,3,12,49,0,0.511435009,0.12,0.2,7,7,2,0.333333333,0,0.138297872,0,1.494140625,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P95-1037,J92-4003,Others,1,-0.225013851,-0.996478228,3,508,2311,0,0.276931748,0.010452962,0,0.5,0,-0.5,0,0,0.617647059,0,1.886699507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P95-1037,H91-1060,Others,1,0.452268333,-0.852897097,4,508,64,0,0.288069083,0.053797468,0,0.5,0.5,0.5,-2,0,-2,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P95-1007,P84-1109,Others,1,\N,\N,11,77,25,0,0.129539239,0.018518519,0,9.5,8,1.5,0.333333333,0,0.225352113,0,1.66015625,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P95-1007,P87-1009,Others,1,\N,\N,8,77,13,0,0.112435167,0.025,0,3,3,3,-2,0,-2,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P95-1007,J93-1005,Others,1,0.347697644,0.862769658,2,77,420,0,0.13057786,0.025906736,0,9.5,8,-0.5,0.333333333,0,0.014084507,0,1.75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P95-1007,J93-2002,Others,1,0.578513685,0.977625804,2,77,185,0,0.128897986,0,0.055555556,3,3,3,-2,0,-2,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P95-1007,P94-1052,Others,3,\N,\N,1,77,10,1,0.33139989,0.046511628,0.272727273,14.75,12.5,0.25,0.333333333,0,0.507042254,0.352112676,1.028571429,0.814565826,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P95-1007,C92-2070,Others,1,0.293702085,0.662970159,3,77,642,0,0.127926439,0,0,3,3,3,-2,0,-2,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P95-1007,J93-1007,Others,1,0.382688464,-0.836428361,2,77,729,0,0.16803303,0,0.05,3,3,3,-2,0,-2,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P95-1007,J93-2005,Others,1,0.143853261,0.922589494,2,77,130,0,0.189781851,0.128205128,0.023255814,9.5,8,-0.5,0.333333333,0,0.605633803,0,1.569230769,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P95-1007,C94-2139,Others,1,\N,0.7448453,1,77,22,0,0.216589108,0.083333333,0.058823529,3,3,3,-2,0,-2,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P95-1007,C92-3145,Others,1,0.115878534,0.687172923,3,77,88,0,0.21292738,0,0,9.5,0.5,-0.5,0.333333333,0,0.039215686,0,1.456066946,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P95-1007,W93-0307,Others,1,\N,0.146385011,2,77,32,0,0.136756008,0.094339623,0,9.5,8,-0.5,0.333333333,0,0.915492958,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P95-1031,C90-2036,Others,1,0.222075203,0.92717265,5,57,215,0,0.248226136,0,0,10,10,10,-2,0,-2,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P95-1031,C92-2065,Others,1,0.383510926,0.534522484,3,57,89,0,0.157098507,0,0.076923077,10,10,10,-2,0,-2,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P95-1031,C92-2066,Others,1,0.066116681,-0.925429046,3,57,129,0,0.35756268,0,0,10,10,10,-2,0,-2,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P95-1031,P92-1017,Others,1,0.138387838,-0.592927061,3,57,67,0,0.244047267,0.052631579,0.111111111,10,10,10,-2,0,-2,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P95-1019,J87-1002,Others,2,\N,0.974204329,8,40,145,0,0.258433553,0.060606061,0.076923077,29.66666667,6.666666667,1.666666667,0.25,0,0.157894737,0.434697856,1.357746479,0.41148429,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P95-1019,C92-3136,Others,2,\N,\N,3,40,11,0,0.490976712,0.1,0.076923077,29.66666667,6.666666667,1.666666667,0.25,0,0.157894737,0.434697856,1.445070423,0.429055452,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P95-1019,C82-1066,Others,1,\N,\N,13,40,21,0,0.197217008,0.071428571,0.090909091,22,5.5,-0.5,0.25,0,0.666666667,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P95-1019,P91-1007,Extends,1,\N,0.621129994,4,40,113,1,0.380347064,0.153846154,0,22,4,-0.5,0.25,0,0.842105263,0,1.687022901,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P95-1019,C92-1054,Others,2,\N,-0.566703888,3,40,78,0,0.369609747,0.125,0.090909091,29.66666667,6.666666667,-0.333333333,0.25,0,0,0.487804878,1.25,0.11318408,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P95-1019,P88-1015,Others,1,\N,0.433681626,7,40,98,0,0.344285953,0.055555556,0,22,7,-0.5,0.25,0,0.156862745,0,1.702179177,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P95-1029,P89-1005,Others,2,\N,\N,6,1,35,0,0.532487002,0,0,9.666666667,8.333333333,0,0.5,0,0.184210526,0.526315789,1.025974026,0.374025974,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P95-1029,P92-1027,Others,2,\N,\N,3,1,6,0,0.567296407,0.333333333,0.333333333,9.666666667,4.333333333,-0.333333333,0.5,0,0.271929825,0.334130781,1.01242236,0.091872118,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P95-1029,P86-1037,Others,1,\N,\N,9,1,51,0,0.548776484,0,0,7,6,0,0.5,0,0.359649123,0,1.68879668,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P95-1029,H89-2010,Others,0,\N,\N,6,1,0,0,0.219529205,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
P95-1040,P87-1022,Others,0,\N,\N,8,0,422,0,0.410285267,0.008064516,0.2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
P95-1040,J86-3001,Others,0,\N,\N,9,0,2146,0,0.303622702,0,0.142857143,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
C94-1002,1993.tmi-1.18,Others,1,\N,\N,1,31,,0,0.418459628,0.208333333,0,0.5,0.5,0.5,-2,0,-2,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C94-1002,1991.mtsummit-papers.16,Others,0,\N,0.958161513,3,31,55,1,0.163423003,0.12195122,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
E93-1028,T87-1035,Others,0,\N,\N,6,114,1,0,-0.077490767,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
P96-1033,P85-1018,Others,2,\N,\N,11,0,138,0,0.311379279,0,0,11.66666667,4.333333333,0,0.25,0,0.375,0.582894737,1.49137931,0.104272864,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P96-1033,J90-1004,Others,0,\N,\N,6,0,0,0,0.199120008,0,0.142857143,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
P96-1033,C88-2128,Others,3,\N,\N,8,0,132,0,0.215615747,0,0.111111111,13.25,6,-0.25,0.25,0,0.431578947,0.349671053,1.40776699,0.511515521,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P96-1043,J93-2006,Others,0,\N,\N,3,19,243,0,0.272689833,0.075268817,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
P96-1043,J95-4004,Others,0,\N,\N,1,19,1416,0,0.25818706,0.024024024,0.058823529,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
P96-1043,C94-1027,Others,0,\N,\N,2,19,266,0,0.303975099,0.036363636,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
C96-1004,P91-1030,Others,1,\N,\N,5,10,35,0,0.186581735,0.022727273,0,0.5,0.5,0.5,-2,0,-2,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C96-1004,P92-1023,Others,0,\N,\N,4,10,33,0,0.238771197,0.043478261,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
C96-1004,A92-1014,Others,0,\N,\N,4,10,59,0,0.168552149,0.04,0.055555556,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
C96-1004,C94-2119,Others,0,\N,\N,2,10,81,0,0.237960807,0.027777778,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
C96-1004,J94-4005,Others,0,\N,\N,2,10,69,0,0.281993336,0.03030303,0.125,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
C96-1004,H94-1048,Others,0,\N,\N,2,10,195,0,0.188685677,0.010526316,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
C96-1004,W95-0103,Others,0,\N,\N,1,10,52,0,0.236417575,0,0.454545455,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
C96-1004,J93-2004,Others,0,\N,\N,3,10,5647,0,0.189364424,0.000445831,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
C96-1004,J93-1007,Others,0,\N,\N,3,10,729,0,-0.030080124,0.004081633,0.105263158,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
C96-1003,P90-1034,Others,0,\N,0.048628849,6,27,500,0,0.495052467,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
C96-1003,J92-4003,Others,0,\N,0.533779384,4,27,2311,0,0.336808535,0.005882353,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
C96-1003,P93-1024,Others,0,\N,0.471266104,3,27,967,0,0.366280362,0.028846154,0.333333333,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
C96-1003,P93-1022,Others,0,\N,0.813489217,3,27,113,0,0.219089097,0,0.285714286,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
C96-1003,H90-1056,Others,0,\N,\N,6,27,58,0,0.156346485,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
C96-1003,J93-2004,Others,0,\N,0.054948878,3,27,5647,0,0.231004249,0.000445831,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
C96-1003,P91-1030,Others,0,\N,\N,5,27,35,0,0.33957299,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
P96-1013,T87-1035,Extends,0,\N,\N,9,2,1,0,0.17315402,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
C94-2199,P83-1021,Others,1,\N,\N,11,2,246,0,0.608739013,0,0,3.5,3.5,3.5,-2,0,-2,0,-2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C94-2199,C92-1057,Others,0,\N,\N,2,2,9,1,0.546632056,0.25,0.25,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
C94-2199,C90-3017,Extends,0,\N,\N,4,2,22,1,0.466123152,0,0.1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
C94-2199,P81-1022,Others,0,\N,\N,13,2,0,0,0.536688966,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
C96-1082,E95-1012,Others,0,\N,0.102062073,1,16,43,0,0.275628718,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
C96-1031,J82-2002,Others,0,\N,-0.446476227,14,30,151,0,0.222781955,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
C96-1031,J83-3005,Others,0,\N,\N,13,30,35,0,0.32180684,0,0.133333333,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
C96-1031,J81-2002,Others,0,\N,\N,15,30,72,0,0.252863487,0,0.055555556,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
C96-1031,1994.tc-1.8,Others,1,\N,\N,2,30,,0,0.428030138,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
C96-1026,J91-4003,Others,1,\N,\N,5,10,0,0,0.17607397,0,0.076923077,3,3,-0.5,0,0,0.052238806,0,1.841924399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C96-1013,J87-3003,Others,2,\N,\N,9,8,98,0,0.069655433,0,0,5.666666667,5.666666667,0.333333333,0.25,0,0.067669173,0.210526316,1.418181818,0.502681491,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
