"2003.jeptalnrecital-long.10","duclaye-etal-2002-using","3"
"W14-3307","2021.calcs-1.11","0.0232558"
"2021.calcs-1.11","W14-3330","0.0232558"
"W14-3330","2021.calcs-1.11","0.0232558"
"2021.calcs-1.11","W15-3012","0.0232558"
"W15-3012","2021.calcs-1.11","0.0232558"
"2021.calcs-1.11","W15-3016","0.0899225"
"W15-3016","2021.calcs-1.11","0.0899225"
"2021.calcs-1.11","W16-2304","0.0232558"
"W16-2304","2021.calcs-1.11","0.0232558"
"2021.calcs-1.11","W16-2320","0.156589"
"W16-2320","2021.calcs-1.11","0.156589"
"2021.calcs-1.11","W16-2337","0.0899225"
"W16-2337","2021.calcs-1.11","0.0899225"
"2021.calcs-1.11","W17-4703","0.339922"
"W17-4703","2021.calcs-1.11","0.339922"
"2021.calcs-1.11","W17-4721","0.0899225"
"W17-4721","2021.calcs-1.11","0.0899225"
"2021.calcs-1.11","W18-6315","0.406589"
"W18-6315","2021.calcs-1.11","0.406589"
"2021.calcs-1.11","W18-6433","0.0899225"
"W18-6433","2021.calcs-1.11","0.0899225"
"C08-1056","F14-1016","0.0232558"
"F14-1016","C08-1056","0.0232558"
"C08-1056","F14-1025","0.0232558"
"F14-1025","C08-1056","0.0232558"
"C08-1056","N12-1005","0.0232558"
"N12-1005","C08-1056","0.0232558"
"C08-1056","W08-0310","0.0232558"
"W08-0310","C08-1056","0.0232558"
"C08-1056","W09-0417","0.0232558"
"W09-0417","C08-1056","0.0232558"
"C08-1056","W10-1704","0.0232558"
"W10-1704","C08-1056","0.0232558"
"C08-1056","W11-1207","0.0232558"
"W11-1207","C08-1056","0.0232558"
"C08-1056","W11-4415","0.0232558"
"W11-4415","C08-1056","0.0232558"
"C08-1056","W15-3016","0.0232558"
"W15-3016","C08-1056","0.0232558"
"C08-1056","W16-2304","0.0232558"
"W16-2304","C08-1056","0.0232558"
"C08-1056","W16-2320","0.0232558"
"W16-2320","C08-1056","0.0232558"
"C08-1056","W17-4721","0.0232558"
"W17-4721","C08-1056","0.0232558"
"C08-1056","W18-6433","0.0232558"
"W18-6433","C08-1056","0.0232558"
"C10-2023","F14-1016","0.0232558"
"F14-1016","C10-2023","0.0232558"
"C10-2023","F14-1025","0.0232558"
"F14-1025","C10-2023","0.0232558"
"C10-2023","N12-1005","0.133401"
"N12-1005","C10-2023","0.133401"
"C10-2023","N16-3006","0.0232558"
"N16-3006","C10-2023","0.0232558"
"C10-2023","W08-0310","0.273256"
"W08-0310","C10-2023","0.273256"
"C10-2023","W09-0417","0.233401"
"W09-0417","C10-2023","0.233401"
"C10-2023","W10-1704","0.300067"
"W10-1704","C10-2023","0.300067"
"C10-2023","W11-1207","0.0232558"
"W11-1207","C10-2023","0.0232558"
"C10-2023","W11-4415","0.0232558"
"W11-4415","C10-2023","0.0232558"
"C10-2023","W12-4201","0.0232558"
"W12-4201","C10-2023","0.0232558"
"C10-2023","W14-3307","0.600067"
"W14-3307","C10-2023","0.600067"
"C10-2023","W15-3012","0.600067"
"W15-3012","C10-2023","0.600067"
"C10-2023","W15-3016","0.0232558"
"W15-3016","C10-2023","0.0232558"
"C10-2023","W16-2304","0.133401"
"W16-2304","C10-2023","0.133401"
"C10-2023","W17-4721","0.0232558"
"W17-4721","C10-2023","0.0232558"
"C10-2023","W18-6433","0.0232558"
"W18-6433","C10-2023","0.0232558"
"D10-1076","F14-1016","0.166113"
"F14-1016","D10-1076","0.166113"
"D10-1076","F14-1025","0.0565891"
"F14-1025","D10-1076","0.0565891"
"D10-1076","N12-1005","0.824446"
"N12-1005","D10-1076","0.824446"
"D10-1076","N16-3006","0.0232558"
"N16-3006","D10-1076","0.0232558"
"D10-1076","W08-0310","0.0565891"
"W08-0310","D10-1076","0.0565891"
"D10-1076","W09-0417","0.181589"
"W09-0417","D10-1076","0.181589"
"D10-1076","W10-1704","1.05659"
"W10-1704","D10-1076","1.05659"
"D10-1076","W11-1207","0.0565891"
"W11-1207","D10-1076","0.0565891"
"D10-1076","W11-4415","0.0232558"
"W11-4415","D10-1076","0.0232558"
"D10-1076","W12-4201","0.0232558"
"W12-4201","D10-1076","0.0232558"
"D10-1076","W14-3307","0.181589"
"W14-3307","D10-1076","0.181589"
"D10-1076","W15-3012","0.0232558"
"W15-3012","D10-1076","0.0232558"
"D10-1076","W15-3016","0.223256"
"W15-3016","D10-1076","0.223256"
"D10-1076","W16-2304","0.223256"
"W16-2304","D10-1076","0.223256"
"D10-1076","W16-2320","0.0565891"
"W16-2320","D10-1076","0.0565891"
"D10-1076","W17-4721","0.0232558"
"W17-4721","D10-1076","0.0232558"
"D10-1076","W18-6433","0.0232558"
"W18-6433","D10-1076","0.0232558"
"D10-1091","F14-1016","0.0232558"
"F14-1016","D10-1091","0.0232558"
"D10-1091","F14-1025","0.0565891"
"F14-1025","D10-1091","0.0565891"
"D10-1091","N12-1005","0.0565891"
"N12-1005","D10-1091","0.0565891"
"D10-1091","W09-0417","1.55659"
"W09-0417","D10-1091","1.55659"
"D10-1091","W10-1704","0.0565891"
"W10-1704","D10-1091","0.0565891"
"D10-1091","W11-1207","0.0565891"
"W11-1207","D10-1091","0.0565891"
"D10-1091","W11-4415","0.0232558"
"W11-4415","D10-1091","0.0232558"
"D10-1091","W15-3016","0.0232558"
"W15-3016","D10-1091","0.0232558"
"D10-1091","W16-2304","0.0232558"
"W16-2304","D10-1091","0.0232558"
"D10-1091","W16-2320","0.199446"
"W16-2320","D10-1091","0.199446"
"D10-1091","W17-4721","0.0232558"
"W17-4721","D10-1091","0.0232558"
"D10-1091","W18-6433","0.0232558"
"W18-6433","D10-1091","0.0232558"
"F12-2009","F14-1016","0.0232558"
"F14-1016","F12-2009","0.0232558"
"F12-2009","F14-1025","0.128018"
"F14-1025","F12-2009","0.128018"
"F12-2009","W09-0417","0.0565891"
"W09-0417","F12-2009","0.0565891"
"F12-2009","W10-1704","0.0565891"
"W10-1704","F12-2009","0.0565891"
"F12-2009","W11-1207","0.878018"
"W11-1207","F12-2009","0.878018"
"F12-2009","W11-4415","0.0232558"
"W11-4415","F12-2009","0.0232558"
"F12-2009","W15-3016","0.0232558"
"W15-3016","F12-2009","0.0232558"
"F12-2009","W16-2304","0.0232558"
"W16-2304","F12-2009","0.0232558"
"F12-2009","W16-2320","0.461351"
"W16-2320","F12-2009","0.461351"
"F12-2009","W17-4721","0.0232558"
"W17-4721","F12-2009","0.0232558"
"F12-2009","W18-6433","0.0232558"
"W18-6433","F12-2009","0.0232558"
"F13-1033","F14-1016","0.0232558"
"F14-1016","F13-1033","0.0232558"
"F13-1033","F14-1025","0.0565891"
"F14-1025","F13-1033","0.0565891"
"F13-1033","N16-3006","0.0232558"
"N16-3006","F13-1033","0.0232558"
"F13-1033","W09-0417","0.225067"
"W09-0417","F13-1033","0.225067"
"F13-1033","W10-1704","0.166734"
"W10-1704","F13-1033","0.166734"
"F13-1033","W11-1207","0.0565891"
"W11-1207","F13-1033","0.0565891"
"F13-1033","W11-4415","0.0232558"
"W11-4415","F13-1033","0.0232558"
"F13-1033","W12-4201","0.0232558"
"W12-4201","F13-1033","0.0232558"
"F13-1033","W14-3307","0.30199"
"W14-3307","F13-1033","0.30199"
"F13-1033","W15-3016","0.100179"
"W15-3016","F13-1033","0.100179"
"F13-1033","W17-4721","0.0232558"
"W17-4721","F13-1033","0.0232558"
"F13-1033","W18-6433","0.0232558"
"W18-6433","F13-1033","0.0232558"
"F14-1016","F14-1025","0.0232558"
"F14-1025","F14-1016","0.0232558"
"F14-1016","gahbiche-braham-etal-2012-joint","0.0232558"
"gahbiche-braham-etal-2012-joint","F14-1016","0.0232558"
"F14-1016","max-etal-2010-contrastive","0.0232558"
"max-etal-2010-contrastive","F14-1016","0.0232558"
"F14-1016","N12-1005","0.166113"
"N12-1005","F14-1016","0.166113"
"F14-1016","N16-3006","0.0232558"
"N16-3006","F14-1016","0.0232558"
"F14-1016","W08-0310","0.0232558"
"W08-0310","F14-1016","0.0232558"
"F14-1016","W09-0417","0.0232558"
"W09-0417","F14-1016","0.0232558"
"F14-1016","W10-1704","0.0232558"
"W10-1704","F14-1016","0.0232558"
"F14-1016","W11-1207","1.02326"
"W11-1207","F14-1016","1.02326"
"F14-1016","W11-2168","0.0232558"
"W11-2168","F14-1016","0.0232558"
"F14-1016","W11-4415","0.0232558"
"W11-4415","F14-1016","0.0232558"
"F14-1016","W12-3141","0.0232558"
"W12-3141","F14-1016","0.0232558"
"F14-1016","W12-4201","0.0232558"
"W12-4201","F14-1016","0.0232558"
"F14-1016","W14-3307","0.0232558"
"W14-3307","F14-1016","0.0232558"
"F14-1016","W14-3330","0.0232558"
"W14-3330","F14-1016","0.0232558"
"F14-1016","W15-3012","0.0232558"
"W15-3012","F14-1016","0.0232558"
"F14-1016","W15-3016","0.0232558"
"W15-3016","F14-1016","0.0232558"
"F14-1016","W16-2304","0.0232558"
"W16-2304","F14-1016","0.0232558"
"F14-1016","W16-2320","0.0232558"
"W16-2320","F14-1016","0.0232558"
"F14-1016","W16-2337","0.0232558"
"W16-2337","F14-1016","0.0232558"
"F14-1016","W17-4703","0.0232558"
"W17-4703","F14-1016","0.0232558"
"F14-1016","W17-4721","0.0232558"
"W17-4721","F14-1016","0.0232558"
"F14-1016","W18-6315","0.0232558"
"W18-6315","F14-1016","0.0232558"
"F14-1016","W18-6433","0.0232558"
"W18-6433","F14-1016","0.0232558"
"F14-1025","gahbiche-braham-etal-2012-joint","0.628018"
"gahbiche-braham-etal-2012-joint","F14-1025","0.628018"
"F14-1025","max-etal-2010-contrastive","0.0232558"
"max-etal-2010-contrastive","F14-1025","0.0232558"
"F14-1025","N12-1005","0.0565891"
"N12-1005","F14-1025","0.0565891"
"F14-1025","N16-3006","0.0946844"
"N16-3006","F14-1025","0.0946844"
"F14-1025","W08-0310","0.306589"
"W08-0310","F14-1025","0.306589"
"F14-1025","W09-0417","0.0565891"
"W09-0417","F14-1025","0.0565891"
"F14-1025","W10-1704","0.0565891"
"W10-1704","F14-1025","0.0565891"
"F14-1025","W11-1207","0.128018"
"W11-1207","F14-1025","0.128018"
"F14-1025","W11-2168","0.0946844"
"W11-2168","F14-1025","0.0946844"
"F14-1025","W11-4415","0.0232558"
"W11-4415","F14-1025","0.0232558"
"F14-1025","W12-3141","0.0565891"
"W12-3141","F14-1025","0.0565891"
"F14-1025","W12-4201","0.0232558"
"W12-4201","F14-1025","0.0232558"
"F14-1025","W14-3307","0.0565891"
"W14-3307","F14-1025","0.0565891"
"F14-1025","W14-3330","0.0565891"
"W14-3330","F14-1025","0.0565891"
"F14-1025","W15-3012","0.0232558"
"W15-3012","F14-1025","0.0232558"
"F14-1025","W15-3016","0.0232558"
"W15-3016","F14-1025","0.0232558"
"F14-1025","W16-2304","0.0232558"
"W16-2304","F14-1025","0.0232558"
"F14-1025","W16-2320","0.128018"
"W16-2320","F14-1025","0.128018"
"F14-1025","W16-2337","0.0232558"
"W16-2337","F14-1025","0.0232558"
"F14-1025","W17-4703","0.0232558"
"W17-4703","F14-1025","0.0232558"
"F14-1025","W17-4721","0.0232558"
"W17-4721","F14-1025","0.0232558"
"F14-1025","W18-6315","0.0232558"
"W18-6315","F14-1025","0.0232558"
"F14-1025","W18-6433","0.0232558"
"W18-6433","F14-1025","0.0232558"
"gahbiche-braham-etal-2012-joint","N12-1005","0.0565891"
"N12-1005","gahbiche-braham-etal-2012-joint","0.0565891"
"gahbiche-braham-etal-2012-joint","N16-3006","0.0946844"
"N16-3006","gahbiche-braham-etal-2012-joint","0.0946844"
"gahbiche-braham-etal-2012-joint","W08-0310","0.0565891"
"W08-0310","gahbiche-braham-etal-2012-joint","0.0565891"
"gahbiche-braham-etal-2012-joint","W09-0417","0.0565891"
"W09-0417","gahbiche-braham-etal-2012-joint","0.0565891"
"gahbiche-braham-etal-2012-joint","W10-1704","0.0565891"
"W10-1704","gahbiche-braham-etal-2012-joint","0.0565891"
"gahbiche-braham-etal-2012-joint","W11-1207","0.739129"
"W11-1207","gahbiche-braham-etal-2012-joint","0.739129"
"gahbiche-braham-etal-2012-joint","W11-4415","0.0232558"
"W11-4415","gahbiche-braham-etal-2012-joint","0.0232558"
"gahbiche-braham-etal-2012-joint","W12-4201","0.0232558"
"W12-4201","gahbiche-braham-etal-2012-joint","0.0232558"
"gahbiche-braham-etal-2012-joint","W14-3307","0.0565891"
"W14-3307","gahbiche-braham-etal-2012-joint","0.0565891"
"gahbiche-braham-etal-2012-joint","W15-3012","0.0232558"
"W15-3012","gahbiche-braham-etal-2012-joint","0.0232558"
"gahbiche-braham-etal-2012-joint","W15-3016","0.134367"
"W15-3016","gahbiche-braham-etal-2012-joint","0.134367"
"gahbiche-braham-etal-2012-joint","W16-2304","0.0232558"
"W16-2304","gahbiche-braham-etal-2012-joint","0.0232558"
"gahbiche-braham-etal-2012-joint","W16-2320","0.270875"
"W16-2320","gahbiche-braham-etal-2012-joint","0.270875"
"gahbiche-braham-etal-2012-joint","W17-4721","0.0232558"
"W17-4721","gahbiche-braham-etal-2012-joint","0.0232558"
"gahbiche-braham-etal-2012-joint","W18-6433","0.0232558"
"W18-6433","gahbiche-braham-etal-2012-joint","0.0232558"
"max-etal-2010-contrastive","N12-1005","0.125558"
"N12-1005","max-etal-2010-contrastive","0.125558"
"max-etal-2010-contrastive","N16-3006","0.0232558"
"N16-3006","max-etal-2010-contrastive","0.0232558"
"max-etal-2010-contrastive","W08-0310","0.0232558"
"W08-0310","max-etal-2010-contrastive","0.0232558"
"max-etal-2010-contrastive","W09-0417","0.125558"
"W09-0417","max-etal-2010-contrastive","0.125558"
"max-etal-2010-contrastive","W10-1704","0.125558"
"W10-1704","max-etal-2010-contrastive","0.125558"
"max-etal-2010-contrastive","W11-1207","0.0232558"
"W11-1207","max-etal-2010-contrastive","0.0232558"
"max-etal-2010-contrastive","W11-4415","0.0232558"
"W11-4415","max-etal-2010-contrastive","0.0232558"
"max-etal-2010-contrastive","W12-4201","0.523256"
"W12-4201","max-etal-2010-contrastive","0.523256"
"max-etal-2010-contrastive","W14-3307","0.0667341"
"W14-3307","max-etal-2010-contrastive","0.0667341"
"max-etal-2010-contrastive","W15-3012","0.125558"
"W15-3012","max-etal-2010-contrastive","0.125558"
"max-etal-2010-contrastive","W15-3016","0.0232558"
"W15-3016","max-etal-2010-contrastive","0.0232558"
"max-etal-2010-contrastive","W16-2304","0.125558"
"W16-2304","max-etal-2010-contrastive","0.125558"
"max-etal-2010-contrastive","W16-2320","0.125558"
"W16-2320","max-etal-2010-contrastive","0.125558"
"max-etal-2010-contrastive","W17-4721","0.0232558"
"W17-4721","max-etal-2010-contrastive","0.0232558"
"max-etal-2010-contrastive","W18-6433","0.0232558"
"W18-6433","max-etal-2010-contrastive","0.0232558"
"N12-1005","W08-0310","0.889922"
"W08-0310","N12-1005","0.889922"
"N12-1005","W09-0417","0.283891"
"W09-0417","N12-1005","0.283891"
"N12-1005","W10-1704","0.225558"
"W10-1704","N12-1005","0.225558"
"N12-1005","W11-1207","0.0565891"
"W11-1207","N12-1005","0.0565891"
"N12-1005","W11-2168","0.192224"
"W11-2168","N12-1005","0.192224"
"N12-1005","W11-4415","0.0232558"
"W11-4415","N12-1005","0.0232558"
"N12-1005","W12-4201","0.0232558"
"W12-4201","N12-1005","0.0232558"
"N12-1005","W14-3307","1.47507"
"W14-3307","N12-1005","1.47507"
"N12-1005","W14-3330","0.850558"
"W14-3330","N12-1005","0.850558"
"N12-1005","W15-3012","0.542224"
"W15-3012","N12-1005","0.542224"
"N12-1005","W15-3016","0.0232558"
"W15-3016","N12-1005","0.0232558"
"N12-1005","W16-2337","0.148256"
"W16-2337","N12-1005","0.148256"
"N12-1005","W17-4703","0.0232558"
"W17-4703","N12-1005","0.0232558"
"N12-1005","W17-4721","0.0232558"
"W17-4721","N12-1005","0.0232558"
"N12-1005","W18-6315","0.0232558"
"W18-6315","N12-1005","0.0232558"
"N12-1005","W18-6433","0.0232558"
"W18-6433","N12-1005","0.0232558"
"N16-3006","W08-0310","0.0232558"
"W08-0310","N16-3006","0.0232558"
"N16-3006","W09-0417","0.0232558"
"W09-0417","N16-3006","0.0232558"
"N16-3006","W10-1704","0.0232558"
"W10-1704","N16-3006","0.0232558"
"N16-3006","W11-1207","0.0946844"
"W11-1207","N16-3006","0.0946844"
"N16-3006","W11-2168","0.494684"
"W11-2168","N16-3006","0.494684"
"N16-3006","W11-4415","0.0232558"
"W11-4415","N16-3006","0.0232558"
"N16-3006","W14-3330","0.0232558"
"W14-3330","N16-3006","0.0232558"
"N16-3006","W15-3016","0.0232558"
"W15-3016","N16-3006","0.0232558"
"N16-3006","W16-2304","0.0232558"
"W16-2304","N16-3006","0.0232558"
"N16-3006","W16-2320","0.0946844"
"W16-2320","N16-3006","0.0946844"
"N16-3006","W16-2337","0.0232558"
"W16-2337","N16-3006","0.0232558"
"N16-3006","W17-4703","0.0232558"
"W17-4703","N16-3006","0.0232558"
"N16-3006","W17-4721","0.0232558"
"W17-4721","N16-3006","0.0232558"
"N16-3006","W18-6315","0.0232558"
"W18-6315","N16-3006","0.0232558"
"N16-3006","W18-6433","0.0232558"
"W18-6433","N16-3006","0.0232558"
"W08-0310","W09-0417","0.0565891"
"W09-0417","W08-0310","0.0565891"
"W08-0310","W10-1704","0.0565891"
"W10-1704","W08-0310","0.0565891"
"W08-0310","W11-1207","0.0565891"
"W11-1207","W08-0310","0.0565891"
"W08-0310","W11-4415","0.0232558"
"W11-4415","W08-0310","0.0232558"
"W08-0310","W12-3141","0.0565891"
"W12-3141","W08-0310","0.0565891"
"W08-0310","W12-4201","0.0232558"
"W12-4201","W08-0310","0.0232558"
"W08-0310","W14-3307","0.0565891"
"W14-3307","W08-0310","0.0565891"
"W08-0310","W14-3330","0.0565891"
"W14-3330","W08-0310","0.0565891"
"W08-0310","W15-3016","0.0232558"
"W15-3016","W08-0310","0.0232558"
"W08-0310","W16-2304","0.0232558"
"W16-2304","W08-0310","0.0232558"
"W08-0310","W16-2320","0.0565891"
"W16-2320","W08-0310","0.0565891"
"W08-0310","W16-2337","0.0232558"
"W16-2337","W08-0310","0.0232558"
"W08-0310","W17-4703","0.0232558"
"W17-4703","W08-0310","0.0232558"
"W08-0310","W17-4721","0.0232558"
"W17-4721","W08-0310","0.0232558"
"W08-0310","W18-6315","0.0232558"
"W18-6315","W08-0310","0.0232558"
"W08-0310","W18-6433","0.0232558"
"W18-6433","W08-0310","0.0232558"
"W09-0417","W10-1704","2.65248"
"W10-1704","W09-0417","2.65248"
"W09-0417","W11-1207","0.0565891"
"W11-1207","W09-0417","0.0565891"
"W09-0417","W11-2168","0.625558"
"W11-2168","W09-0417","0.625558"
"W09-0417","W11-4415","0.0232558"
"W11-4415","W09-0417","0.0232558"
"W09-0417","W12-3141","0.402481"
"W12-3141","W09-0417","0.402481"
"W09-0417","W12-4201","0.0232558"
"W12-4201","W09-0417","0.0232558"
"W09-0417","W14-3307","0.725067"
"W14-3307","W09-0417","0.725067"
"W09-0417","W14-3330","0.360814"
"W14-3330","W09-0417","0.360814"
"W09-0417","W15-3012","0.125558"
"W15-3012","W09-0417","0.125558"
"W09-0417","W15-3016","0.100179"
"W15-3016","W09-0417","0.100179"
"W09-0417","W16-2304","0.202481"
"W16-2304","W09-0417","0.202481"
"W09-0417","W16-2320","0.158891"
"W16-2320","W09-0417","0.158891"
"W09-0417","W16-2337","0.225179"
"W16-2337","W09-0417","0.225179"
"W09-0417","W17-4703","0.100179"
"W17-4703","W09-0417","0.100179"
"W09-0417","W17-4721","0.100179"
"W17-4721","W09-0417","0.100179"
"W09-0417","W18-6315","0.0232558"
"W18-6315","W09-0417","0.0232558"
"W09-0417","W18-6433","0.0232558"
"W18-6433","W09-0417","0.0232558"
"W10-1704","W11-1207","0.0565891"
"W11-1207","W10-1704","0.0565891"
"W10-1704","W11-2168","0.192224"
"W11-2168","W10-1704","0.192224"
"W10-1704","W11-4415","0.0232558"
"W11-4415","W10-1704","0.0232558"
"W10-1704","W12-3141","0.469147"
"W12-3141","W10-1704","0.469147"
"W10-1704","W12-4201","0.0232558"
"W12-4201","W10-1704","0.0232558"
"W10-1704","W14-3307","0.600067"
"W14-3307","W10-1704","0.600067"
"W10-1704","W14-3330","0.302481"
"W14-3330","W10-1704","0.302481"
"W10-1704","W15-3012","0.125558"
"W15-3012","W10-1704","0.125558"
"W10-1704","W15-3016","0.100179"
"W15-3016","W10-1704","0.100179"
"W10-1704","W16-2304","0.269147"
"W16-2304","W10-1704","0.269147"
"W10-1704","W16-2320","0.158891"
"W16-2320","W10-1704","0.158891"
"W10-1704","W16-2337","0.100179"
"W16-2337","W10-1704","0.100179"
"W10-1704","W17-4703","0.100179"
"W17-4703","W10-1704","0.100179"
"W10-1704","W17-4721","0.100179"
"W17-4721","W10-1704","0.100179"
"W10-1704","W18-6315","0.0232558"
"W18-6315","W10-1704","0.0232558"
"W10-1704","W18-6433","0.0232558"
"W18-6433","W10-1704","0.0232558"
"W11-1207","W11-2168","0.205795"
"W11-2168","W11-1207","0.205795"
"W11-1207","W11-4415","0.0232558"
"W11-4415","W11-1207","0.0232558"
"W11-1207","W12-3141","0.0565891"
"W12-3141","W11-1207","0.0565891"
"W11-1207","W12-4201","0.0232558"
"W12-4201","W11-1207","0.0232558"
"W11-1207","W14-3307","0.0565891"
"W14-3307","W11-1207","0.0565891"
"W11-1207","W14-3330","0.1677"
"W14-3330","W11-1207","0.1677"
"W11-1207","W15-3012","0.0232558"
"W15-3012","W11-1207","0.0232558"
"W11-1207","W15-3016","0.134367"
"W15-3016","W11-1207","0.134367"
"W11-1207","W16-2304","0.0232558"
"W16-2304","W11-1207","0.0232558"
"W11-1207","W16-2320","0.128018"
"W16-2320","W11-1207","0.128018"
"W11-1207","W16-2337","0.0232558"
"W16-2337","W11-1207","0.0232558"
"W11-1207","W17-4703","0.0232558"
"W17-4703","W11-1207","0.0232558"
"W11-1207","W17-4721","0.0232558"
"W17-4721","W11-1207","0.0232558"
"W11-1207","W18-6315","0.0232558"
"W18-6315","W11-1207","0.0232558"
"W11-1207","W18-6433","0.0232558"
"W18-6433","W11-1207","0.0232558"
"W11-2168","W11-4415","0.0232558"
"W11-4415","W11-2168","0.0232558"
"W11-2168","W12-4201","0.689922"
"W12-4201","W11-2168","0.689922"
"W11-2168","W14-3307","0.0667341"
"W14-3307","W11-2168","0.0667341"
"W11-2168","W15-3016","0.134367"
"W15-3016","W11-2168","0.134367"
"W11-2168","W16-2304","0.192224"
"W16-2304","W11-2168","0.192224"
"W11-2168","W16-2320","2.03032"
"W16-2320","W11-2168","2.03032"
"W11-2168","W17-4721","0.0232558"
"W17-4721","W11-2168","0.0232558"
"W11-2168","W18-6433","0.0232558"
"W18-6433","W11-2168","0.0232558"
"W11-4415","W12-3141","0.0232558"
"W12-3141","W11-4415","0.0232558"
"W11-4415","W12-4201","0.0232558"
"W12-4201","W11-4415","0.0232558"
"W11-4415","W14-3307","0.0232558"
"W14-3307","W11-4415","0.0232558"
"W11-4415","W14-3330","0.0232558"
"W14-3330","W11-4415","0.0232558"
"W11-4415","W15-3012","0.0232558"
"W15-3012","W11-4415","0.0232558"
"W11-4415","W15-3016","0.0232558"
"W15-3016","W11-4415","0.0232558"
"W11-4415","W16-2304","0.0232558"
"W16-2304","W11-4415","0.0232558"
"W11-4415","W16-2320","0.0232558"
"W16-2320","W11-4415","0.0232558"
"W11-4415","W16-2337","0.0232558"
"W16-2337","W11-4415","0.0232558"
"W11-4415","W17-4703","0.0232558"
"W17-4703","W11-4415","0.0232558"
"W11-4415","W17-4721","0.0232558"
"W17-4721","W11-4415","0.0232558"
"W11-4415","W18-6315","0.0232558"
"W18-6315","W11-4415","0.0232558"
