"1993.iwpt-1.24","W93-0109","4"
"W13-2264","W13-0805","0.0830808"
"W13-0805","W13-3204","0.0830808"
"W13-3204","W13-0805","0.0830808"
"W13-0805","W14-3307","0.243337"
"W14-3307","W13-0805","0.243337"
"W13-0805","W14-3310","0.576671"
"W14-3310","W13-0805","0.576671"
"W13-0805","W15-3012","0.166414"
"W15-3012","W13-0805","0.166414"
"W13-0805","W15-4917","0.166414"
"W15-4917","W13-0805","0.166414"
"W13-2210","W16-2320","0.265909"
"W16-2320","W13-2210","0.265909"
"W13-2264","W16-2208","0.0875611"
"W16-2208","W13-2264","0.0875611"
"W13-2264","W16-2320","0.152778"
"W16-2320","W13-2264","0.152778"
"W13-3204","W14-3307","0.2538"
"W14-3307","W13-3204","0.2538"
"W13-3204","W15-4917","0.1538"
"W15-4917","W13-3204","0.1538"
"W13-3204","W16-2208","0.330418"
"W16-2208","W13-3204","0.330418"
"W13-3204","W16-2320","0.0527778"
"W16-2320","W13-3204","0.0527778"
"W14-3313","W16-2320","0.467929"
"W16-2320","W14-3313","0.467929"
"W15-3012","W15-4917","0.436866"
"W15-4917","W15-3012","0.436866"
"W15-3012","W16-2208","1.13729"
"W16-2208","W15-3012","1.13729"
"W15-3012","W16-2320","0.684596"
"W16-2320","W15-3012","0.684596"
"W15-4917","W16-2208","0.546385"
"W16-2208","W15-4917","0.546385"
"W15-4917","W16-2320","0.710354"
"W16-2320","W15-4917","0.710354"
"2010.eamt-1.29","2010.iwslt-evaluation.11","0.0580808"
"2010.iwslt-evaluation.11","2010.eamt-1.29","0.0580808"
"2010.eamt-1.29","cho-etal-2014-corpus","0.0277778"
"cho-etal-2014-corpus","2010.eamt-1.29","0.0277778"
"2010.eamt-1.29","I11-1053","0.0277778"
"I11-1053","2010.eamt-1.29","0.0277778"
"2010.eamt-1.29","W15-3030","0.0277778"
"W15-3030","2010.eamt-1.29","0.0277778"
"2010.iwslt-evaluation.11","2011.iwslt-papers.6","0.0277778"
"2011.iwslt-papers.6","2010.iwslt-evaluation.11","0.0277778"
"2010.iwslt-evaluation.11","2012.amta-papers.19","0.233196"
"2012.amta-papers.19","2010.iwslt-evaluation.11","0.233196"
"2010.iwslt-evaluation.11","2012.iwslt-papers.15","0.423672"
"2012.iwslt-papers.15","2010.iwslt-evaluation.11","0.423672"
"2010.iwslt-evaluation.11","2012.iwslt-papers.3","0.140339"
"2012.iwslt-papers.3","2010.iwslt-evaluation.11","0.140339"
"2010.iwslt-evaluation.11","2013.iwslt-papers.12","0.0903389"
"2013.iwslt-papers.12","2010.iwslt-evaluation.11","0.0903389"
"2010.iwslt-evaluation.11","2014.amta-researchers.17","0.0903389"
"2014.amta-researchers.17","2010.iwslt-evaluation.11","0.0903389"
"2010.iwslt-evaluation.11","2014.iwslt-papers.10","0.176703"
"2014.iwslt-papers.10","2010.iwslt-evaluation.11","0.176703"
"2010.iwslt-evaluation.11","2014.iwslt-papers.4","0.393369"
"2014.iwslt-papers.4","2010.iwslt-evaluation.11","0.393369"
"2010.iwslt-evaluation.11","cho-etal-2014-corpus","0.0600358"
"cho-etal-2014-corpus","2010.iwslt-evaluation.11","0.0600358"
"2010.iwslt-evaluation.11","E14-4009","0.0903389"
"E14-4009","2010.iwslt-evaluation.11","0.0903389"
"2010.iwslt-evaluation.11","I11-1053","0.277778"
"I11-1053","2010.iwslt-evaluation.11","0.277778"
"2010.iwslt-evaluation.11","W09-0413","0.200938"
"W09-0413","2010.iwslt-evaluation.11","0.200938"
"2010.iwslt-evaluation.11","W11-2124","0.561111"
"W11-2124","2010.iwslt-evaluation.11","0.561111"
"2010.iwslt-evaluation.11","W13-0805","0.218337"
"W13-0805","2010.iwslt-evaluation.11","0.218337"
"2010.iwslt-evaluation.11","W13-3204","0.0903389"
"W13-3204","2010.iwslt-evaluation.11","0.0903389"
"2010.iwslt-evaluation.11","W15-3030","0.277778"
"W15-3030","2010.iwslt-evaluation.11","0.277778"
"2010.iwslt-evaluation.11","W16-2320","0.168687"
"W16-2320","2010.iwslt-evaluation.11","0.168687"
"2011.iwslt-evaluation.15","I11-1053","0.0277778"
"I11-1053","2011.iwslt-evaluation.15","0.0277778"
"2011.iwslt-evaluation.9","cho-etal-2014-corpus","0.0600358"
"cho-etal-2014-corpus","2011.iwslt-evaluation.9","0.0600358"
"2011.iwslt-evaluation.9","I11-1053","0.0277778"
"I11-1053","2011.iwslt-evaluation.9","0.0277778"
"2011.iwslt-evaluation.9","W15-3030","0.0277778"
"W15-3030","2011.iwslt-evaluation.9","0.0277778"
"2011.iwslt-papers.6","cho-etal-2014-corpus","0.0277778"
"cho-etal-2014-corpus","2011.iwslt-papers.6","0.0277778"
"2011.iwslt-papers.6","I11-1053","0.0277778"
"I11-1053","2011.iwslt-papers.6","0.0277778"
"2011.iwslt-papers.6","W15-3030","0.170635"
"W15-3030","2011.iwslt-papers.6","0.170635"
"2012.amta-papers.19","cho-etal-2014-corpus","0.0600358"
"cho-etal-2014-corpus","2012.amta-papers.19","0.0600358"
"2012.amta-papers.19","I11-1053","0.0277778"
"I11-1053","2012.amta-papers.19","0.0277778"
"2012.amta-papers.19","W15-3030","0.170635"
"W15-3030","2012.amta-papers.19","0.170635"
"2012.iwslt-papers.15","I11-1053","0.0277778"
"I11-1053","2012.iwslt-papers.15","0.0277778"
"2012.iwslt-papers.3","cho-etal-2014-corpus","0.0600358"
"cho-etal-2014-corpus","2012.iwslt-papers.3","0.0600358"
"2012.iwslt-papers.3","I11-1053","0.0277778"
"I11-1053","2012.iwslt-papers.3","0.0277778"
"2012.iwslt-papers.3","W15-3030","0.127778"
"W15-3030","2012.iwslt-papers.3","0.127778"
"2013.iwslt-evaluation.16","I11-1053","0.0277778"
"I11-1053","2013.iwslt-evaluation.16","0.0277778"
"2013.iwslt-evaluation.24","cho-etal-2014-corpus","0.0600358"
"cho-etal-2014-corpus","2013.iwslt-evaluation.24","0.0600358"
"2013.iwslt-evaluation.24","I11-1053","0.0277778"
"I11-1053","2013.iwslt-evaluation.24","0.0277778"
"2013.iwslt-evaluation.24","W15-3030","0.270635"
"W15-3030","2013.iwslt-evaluation.24","0.270635"
"2013.iwslt-papers.12","cho-etal-2014-corpus","0.726703"
"cho-etal-2014-corpus","2013.iwslt-papers.12","0.726703"
"2013.iwslt-papers.12","I11-1053","0.0277778"
"I11-1053","2013.iwslt-papers.12","0.0277778"
"2013.iwslt-papers.12","W15-3030","0.0277778"
"W15-3030","2013.iwslt-papers.12","0.0277778"
"2014.amta-researchers.17","cho-etal-2014-corpus","0.0600358"
"cho-etal-2014-corpus","2014.amta-researchers.17","0.0600358"
"2014.amta-researchers.17","I11-1053","0.0277778"
"I11-1053","2014.amta-researchers.17","0.0277778"
"2014.amta-researchers.17","W15-3030","0.270635"
"W15-3030","2014.amta-researchers.17","0.270635"
"2014.iwslt-evaluation.17","cho-etal-2014-corpus","0.0600358"
"cho-etal-2014-corpus","2014.iwslt-evaluation.17","0.0600358"
"2014.iwslt-evaluation.17","I11-1053","0.0277778"
"I11-1053","2014.iwslt-evaluation.17","0.0277778"
"2014.iwslt-evaluation.17","W15-3030","0.170635"
"W15-3030","2014.iwslt-evaluation.17","0.170635"
"2014.iwslt-evaluation.7","I11-1053","0.0277778"
"I11-1053","2014.iwslt-evaluation.7","0.0277778"
"2014.iwslt-papers.10","cho-etal-2014-corpus","0.0600358"
"cho-etal-2014-corpus","2014.iwslt-papers.10","0.0600358"
"2014.iwslt-papers.10","I11-1053","0.0277778"
"I11-1053","2014.iwslt-papers.10","0.0277778"
"2014.iwslt-papers.10","W15-3030","0.127778"
"W15-3030","2014.iwslt-papers.10","0.127778"
"2014.iwslt-papers.4","cho-etal-2014-corpus","1.7267"
"cho-etal-2014-corpus","2014.iwslt-papers.4","1.7267"
"2014.iwslt-papers.4","I11-1053","0.0277778"
"I11-1053","2014.iwslt-papers.4","0.0277778"
"2014.iwslt-papers.4","W15-3030","0.0277778"
"W15-3030","2014.iwslt-papers.4","0.0277778"
"2015.eamt-1.18","cho-etal-2014-corpus","0.0600358"
"cho-etal-2014-corpus","2015.eamt-1.18","0.0600358"
"2015.eamt-1.18","I11-1053","0.0277778"
"I11-1053","2015.eamt-1.18","0.0277778"
"2015.eamt-1.18","W15-3030","0.0277778"
"W15-3030","2015.eamt-1.18","0.0277778"
"cho-etal-2014-corpus","I11-1053","0.0277778"
"I11-1053","cho-etal-2014-corpus","0.0277778"
"cho-etal-2014-corpus","W09-0413","0.0277778"
"W09-0413","cho-etal-2014-corpus","0.0277778"
"cho-etal-2014-corpus","W10-1719","0.0277778"
"W10-1719","cho-etal-2014-corpus","0.0277778"
"cho-etal-2014-corpus","W11-2124","0.0277778"
"W11-2124","cho-etal-2014-corpus","0.0277778"
"cho-etal-2014-corpus","W12-3140","0.0600358"
"W12-3140","cho-etal-2014-corpus","0.0600358"
"cho-etal-2014-corpus","W13-2223","0.0600358"
"W13-2223","cho-etal-2014-corpus","0.0600358"
"cho-etal-2014-corpus","W13-2264","0.0600358"
"W13-2264","cho-etal-2014-corpus","0.0600358"
"cho-etal-2014-corpus","W13-3204","0.0600358"
"W13-3204","cho-etal-2014-corpus","0.0600358"
"cho-etal-2014-corpus","W14-3307","0.0600358"
"W14-3307","cho-etal-2014-corpus","0.0600358"
"cho-etal-2014-corpus","W14-3310","0.0600358"
"W14-3310","cho-etal-2014-corpus","0.0600358"
"cho-etal-2014-corpus","W15-3012","0.0600358"
"W15-3012","cho-etal-2014-corpus","0.0600358"
"cho-etal-2014-corpus","W15-4917","0.0600358"
"W15-4917","cho-etal-2014-corpus","0.0600358"
"cho-etal-2014-corpus","W16-2320","0.0277778"
"W16-2320","cho-etal-2014-corpus","0.0277778"
"E14-4009","I11-1053","0.0277778"
"I11-1053","E14-4009","0.0277778"
"I11-1053","W09-0413","0.0277778"
"W09-0413","I11-1053","0.0277778"
"I11-1053","W10-1719","0.0277778"
"W10-1719","I11-1053","0.0277778"
"I11-1053","W11-2124","0.0277778"
"W11-2124","I11-1053","0.0277778"
"I11-1053","W11-2142","0.0277778"
"W11-2142","I11-1053","0.0277778"
"I11-1053","W12-3140","0.0277778"
"W12-3140","I11-1053","0.0277778"
"I11-1053","W13-0805","0.0277778"
"W13-0805","I11-1053","0.0277778"
"I11-1053","W13-2223","0.0277778"
"W13-2223","I11-1053","0.0277778"
"I11-1053","W13-2264","0.0277778"
"W13-2264","I11-1053","0.0277778"
"I11-1053","W13-3204","0.0277778"
"W13-3204","I11-1053","0.0277778"
"I11-1053","W14-3307","0.0277778"
"W14-3307","I11-1053","0.0277778"
"I11-1053","W14-3310","0.0277778"
"W14-3310","I11-1053","0.0277778"
"I11-1053","W14-3313","0.0277778"
"W14-3313","I11-1053","0.0277778"
"I11-1053","W15-3008","0.277778"
"W15-3008","I11-1053","0.277778"
"I11-1053","W15-3012","0.277778"
"W15-3012","I11-1053","0.277778"
"I11-1053","W15-3030","1.27778"
"W15-3030","I11-1053","1.27778"
"I11-1053","W15-4917","0.0277778"
"W15-4917","I11-1053","0.0277778"
"I11-1053","W16-2320","0.0277778"
"W16-2320","I11-1053","0.0277778"
"W09-0413","W15-3030","0.0277778"
"W15-3030","W09-0413","0.0277778"
"W10-1719","W15-3030","0.0277778"
"W15-3030","W10-1719","0.0277778"
"W11-2124","W15-3030","0.0277778"
"W15-3030","W11-2124","0.0277778"
"W13-2264","W15-3030","0.0277778"
"W15-3030","W13-2264","0.0277778"
"W13-3204","W15-3030","0.413492"
"W15-3030","W13-3204","0.413492"
"W15-3012","W15-3030","0.377778"
"W15-3030","W15-3012","0.377778"
"W15-3030","W15-4917","0.0277778"
"W15-4917","W15-3030","0.0277778"
"2010.eamt-1.29","herrmann-etal-2014-manual","0.030303"
"herrmann-etal-2014-manual","2010.eamt-1.29","0.030303"
"2010.iwslt-evaluation.11","2013.iwslt-papers.11","0.113636"
"2013.iwslt-papers.11","2010.iwslt-evaluation.11","0.113636"
"2010.iwslt-evaluation.11","herrmann-etal-2014-manual","0.030303"
"herrmann-etal-2014-manual","2010.iwslt-evaluation.11","0.030303"
"2010.iwslt-evaluation.11","N16-3017","0.030303"
"N16-3017","2010.iwslt-evaluation.11","0.030303"
"2010.iwslt-evaluation.11","W16-2208","0.112561"
"W16-2208","2010.iwslt-evaluation.11","0.112561"
"2012.amta-papers.19","herrmann-etal-2014-manual","0.030303"
"herrmann-etal-2014-manual","2012.amta-papers.19","0.030303"
"2012.iwslt-papers.3","herrmann-etal-2014-manual","0.030303"
"herrmann-etal-2014-manual","2012.iwslt-papers.3","0.030303"
"2013.iwslt-evaluation.24","herrmann-etal-2014-manual","0.0891266"
"herrmann-etal-2014-manual","2013.iwslt-evaluation.24","0.0891266"
"2013.iwslt-papers.11","herrmann-etal-2014-manual","0.0891266"
"herrmann-etal-2014-manual","2013.iwslt-papers.11","0.0891266"
"2013.iwslt-papers.12","herrmann-etal-2014-manual","0.030303"
"herrmann-etal-2014-manual","2013.iwslt-papers.12","0.030303"
"2014.amta-researchers.17","herrmann-etal-2014-manual","0.030303"
"herrmann-etal-2014-manual","2014.amta-researchers.17","0.030303"
"2014.iwslt-evaluation.17","herrmann-etal-2014-manual","0.0891266"
"herrmann-etal-2014-manual","2014.iwslt-evaluation.17","0.0891266"
"2015.eamt-1.18","herrmann-etal-2014-manual","0.0891266"
"herrmann-etal-2014-manual","2015.eamt-1.18","0.0891266"
"herrmann-etal-2014-manual","N16-3017","0.030303"
"N16-3017","herrmann-etal-2014-manual","0.030303"
"herrmann-etal-2014-manual","W09-0413","0.030303"
"W09-0413","herrmann-etal-2014-manual","0.030303"
"herrmann-etal-2014-manual","W10-1719","0.030303"
"W10-1719","herrmann-etal-2014-manual","0.030303"
"herrmann-etal-2014-manual","W12-3140","0.030303"
"W12-3140","herrmann-etal-2014-manual","0.030303"
"herrmann-etal-2014-manual","W13-2223","0.0891266"
"W13-2223","herrmann-etal-2014-manual","0.0891266"
"herrmann-etal-2014-manual","W13-2264","0.030303"
"W13-2264","herrmann-etal-2014-manual","0.030303"
"herrmann-etal-2014-manual","W13-3204","0.030303"
"W13-3204","herrmann-etal-2014-manual","0.030303"
"herrmann-etal-2014-manual","W14-3307","0.0891266"
"W14-3307","herrmann-etal-2014-manual","0.0891266"
"herrmann-etal-2014-manual","W14-3310","0.0891266"
"W14-3310","herrmann-etal-2014-manual","0.0891266"
"herrmann-etal-2014-manual","W15-3012","0.0891266"
"W15-3012","herrmann-etal-2014-manual","0.0891266"
"herrmann-etal-2014-manual","W15-4917","0.0891266"
"W15-4917","herrmann-etal-2014-manual","0.0891266"
"2010.iwslt-evaluation.11","2013.iwslt-papers.13","0.129167"
"2013.iwslt-papers.13","2010.iwslt-evaluation.11","0.129167"
"2011.iwslt-evaluation.15","2013.iwslt-papers.13","0.0666667"
"2013.iwslt-papers.13","2011.iwslt-evaluation.15","0.0666667"
"2011.iwslt-evaluation.9","2013.iwslt-papers.13","0.0666667"
"2013.iwslt-papers.13","2011.iwslt-evaluation.9","0.0666667"
"2013.iwslt-evaluation.16","2013.iwslt-papers.13","0.129167"
"2013.iwslt-papers.13","2013.iwslt-evaluation.16","0.129167"
"2013.iwslt-evaluation.24","2013.iwslt-papers.13","0.129167"
"2013.iwslt-papers.13","2013.iwslt-evaluation.24","0.129167"
"2013.iwslt-papers.13","2014.iwslt-papers.10","0.0666667"
"2014.iwslt-papers.10","2013.iwslt-papers.13","0.0666667"
"2013.iwslt-papers.13","W12-3140","0.129167"
"W12-3140","2013.iwslt-papers.13","0.129167"
"2013.iwslt-papers.13","W12-3144","0.129167"
"W12-3144","2013.iwslt-papers.13","0.129167"
"2013.iwslt-papers.13","W13-2210","0.129167"
"W13-2210","2013.iwslt-papers.13","0.129167"
"2013.iwslt-papers.13","W13-2223","0.129167"
"W13-2223","2013.iwslt-papers.13","0.129167"
"2013.iwslt-papers.13","W13-2264","0.129167"
"W13-2264","2013.iwslt-papers.13","0.129167"
"2013.iwslt-papers.13","W14-3310","0.129167"
"W14-3310","2013.iwslt-papers.13","0.129167"
"2013.iwslt-papers.13","W14-3313","0.129167"
"W14-3313","2013.iwslt-papers.13","0.129167"
"2013.iwslt-papers.13","W15-3008","0.129167"
"W15-3008","2013.iwslt-papers.13","0.129167"
"2013.iwslt-papers.13","W15-3012","0.0666667"
"W15-3012","2013.iwslt-papers.13","0.0666667"
"2012.iwslt-papers.3","W05-0804","0.05"
"W05-0804","2012.iwslt-papers.3","0.05"
"2013.iwslt-evaluation.24","W05-0804","0.05"
"W05-0804","2013.iwslt-evaluation.24","0.05"
"2014.iwslt-papers.10","W05-0804","0.05"
"W05-0804","2014.iwslt-papers.10","0.05"
"2015.eamt-1.18","W05-0804","0.05"
"W05-0804","2015.eamt-1.18","0.05"
"W05-0804","W12-3144","0.05"
"W12-3144","W05-0804","0.05"
"W05-0804","W13-2210","0.05"
"W13-2210","W05-0804","0.05"
"W05-0804","W15-4917","0.05"
"W15-4917","W05-0804","0.05"
"W05-0804","W16-2208","0.05"
"W16-2208","W05-0804","0.05"
"W05-0804","W16-2320","0.05"
"W16-2320","W05-0804","0.05"
"C16-1172","cho-etal-2014-corpus","0.0322581"
"cho-etal-2014-corpus","C16-1172","0.0322581"
"2013.iwslt-papers.13","2014.iwslt-evaluation.17","0.0625"
"2014.iwslt-evaluation.17","2013.iwslt-papers.13","0.0625"
"2013.iwslt-papers.13","2014.iwslt-evaluation.7","0.0625"
"2014.iwslt-evaluation.7","2013.iwslt-papers.13","0.0625"
"2013.iwslt-papers.13","2015.eamt-1.18","0.0625"
"2015.eamt-1.18","2013.iwslt-papers.13","0.0625"
"2013.iwslt-papers.13","W14-3307","0.0625"
"W14-3307","2013.iwslt-papers.13","0.0625"
"2013.iwslt-papers.13","W15-4917","0.0625"
"W15-4917","2013.iwslt-papers.13","0.0625"
"2010.iwslt-evaluation.11","W17-4734","0.0909091"
"W17-4734","2010.iwslt-evaluation.11","0.0909091"
"2013.iwslt-evaluation.24","W17-4734","0.0909091"
"W17-4734","2013.iwslt-evaluation.24","0.0909091"
"2014.iwslt-evaluation.17","W17-4734","0.0909091"
"W17-4734","2014.iwslt-evaluation.17","0.0909091"
"2015.eamt-1.18","W17-4734","0.0909091"
"W17-4734","2015.eamt-1.18","0.0909091"
"W14-3313","W17-4734","0.0909091"
"W17-4734","W14-3313","0.0909091"
"W15-3012","W17-4734","0.0909091"
"W17-4734","W15-3012","0.0909091"
"W15-4917","W17-4734","0.0909091"
"W17-4734","W15-4917","0.0909091"
"2011.iwslt-evaluation.12","2011.iwslt-evaluation.9","0.25"
"2011.iwslt-evaluation.9","2011.iwslt-evaluation.12","0.25"
"2011.iwslt-evaluation.12","2012.iwslt-evaluation.11","0.25"
"2012.iwslt-evaluation.11","2011.iwslt-evaluation.12","0.25"
"2011.iwslt-evaluation.12","2013.iwslt-evaluation.16","0.25"
"2013.iwslt-evaluation.16","2011.iwslt-evaluation.12","0.25"
"2011.iwslt-evaluation.12","stuker-etal-2012-kit","0.25"
"stuker-etal-2012-kit","2011.iwslt-evaluation.12","0.25"
"2011.iwslt-evaluation.9","2012.iwslt-evaluation.11","0.25"
"2012.iwslt-evaluation.11","2011.iwslt-evaluation.9","0.25"
"2011.iwslt-evaluation.9","stuker-etal-2012-kit","0.25"
"stuker-etal-2012-kit","2011.iwslt-evaluation.9","0.25"
"2012.iwslt-evaluation.11","2013.iwslt-evaluation.16","0.25"
"2013.iwslt-evaluation.16","2012.iwslt-evaluation.11","0.25"
"2012.iwslt-evaluation.11","stuker-etal-2012-kit","0.25"
"stuker-etal-2012-kit","2012.iwslt-evaluation.11","0.25"
"W12-3140","W17-3202","0.2"
"W17-3202","W12-3140","0.2"
"2012.iwslt-evaluation.10","2012.iwslt-papers.10","0.5"
"2012.iwslt-papers.10","2012.iwslt-evaluation.10","0.5"
"2012.iwslt-evaluation.10","2013.iwslt-papers.6","0.5"
"2013.iwslt-papers.6","2012.iwslt-evaluation.10","0.5"
"2012.iwslt-papers.10","2013.iwslt-papers.6","0.5"
"2013.iwslt-papers.6","2012.iwslt-papers.10","0.5"
"2012.iwslt-papers.10","2013.iwslt-evaluation.13","0.25"
"2013.iwslt-evaluation.13","2012.iwslt-papers.10","0.25"
"2012.iwslt-papers.10","2013.iwslt-papers.8","0.25"
"2013.iwslt-papers.8","2012.iwslt-papers.10","0.25"
"2012.iwslt-papers.10","cho-etal-2014-corpus","0.25"
"cho-etal-2014-corpus","2012.iwslt-papers.10","0.25"
"2012.iwslt-papers.10","herrmann-etal-2014-manual","0.25"
"herrmann-etal-2014-manual","2012.iwslt-papers.10","0.25"
"2013.iwslt-evaluation.13","2013.iwslt-papers.8","0.25"
"2013.iwslt-papers.8","2013.iwslt-evaluation.13","0.25"
"2013.iwslt-evaluation.13","cho-etal-2014-corpus","0.25"
"cho-etal-2014-corpus","2013.iwslt-evaluation.13","0.25"
"2013.iwslt-evaluation.13","herrmann-etal-2014-manual","0.25"
"herrmann-etal-2014-manual","2013.iwslt-evaluation.13","0.25"
"2013.iwslt-papers.8","cho-etal-2014-corpus","0.25"
"cho-etal-2014-corpus","2013.iwslt-papers.8","0.25"
"2013.iwslt-papers.8","herrmann-etal-2014-manual","0.25"
"herrmann-etal-2014-manual","2013.iwslt-papers.8","0.25"
"2013.iwslt-evaluation.16","2020.iwltp-1.7","1.14286"
"2020.iwltp-1.7","2013.iwslt-evaluation.16","1.14286"
"2013.iwslt-evaluation.16","L18-1318","0.142857"
"L18-1318","2013.iwslt-evaluation.16","0.142857"
"2013.iwslt-evaluation.24","2020.iwltp-1.7","0.142857"
"2020.iwltp-1.7","2013.iwslt-evaluation.24","0.142857"
"2013.iwslt-evaluation.24","L18-1318","0.142857"
"L18-1318","2013.iwslt-evaluation.24","0.142857"
"2014.iwslt-evaluation.7","2020.iwltp-1.7","0.142857"
"2020.iwltp-1.7","2014.iwslt-evaluation.7","0.142857"
"2014.iwslt-evaluation.7","L18-1318","0.142857"
"L18-1318","2014.iwslt-evaluation.7","0.142857"
"2014.iwslt-papers.10","2020.iwltp-1.7","0.142857"
"2020.iwltp-1.7","2014.iwslt-papers.10","0.142857"
"2014.iwslt-papers.10","L18-1318","0.142857"
"L18-1318","2014.iwslt-papers.10","0.142857"
"2015.eamt-1.18","2020.iwltp-1.7","0.142857"
"2020.iwltp-1.7","2015.eamt-1.18","0.142857"
"2015.eamt-1.18","L18-1318","0.142857"
"L18-1318","2015.eamt-1.18","0.142857"
"2020.iwltp-1.7","L18-1318","0.142857"
"L18-1318","2020.iwltp-1.7","0.142857"
"2020.iwltp-1.7","W15-4917","0.142857"
"W15-4917","2020.iwltp-1.7","0.142857"
"L18-1318","W15-4917","0.142857"
"W15-4917","L18-1318","0.142857"
"2013.iwslt-evaluation.16","2014.iwslt-evaluation.9","0.0833333"
"2014.iwslt-evaluation.9","2013.iwslt-evaluation.16","0.0833333"
"2013.iwslt-evaluation.24","2014.iwslt-evaluation.9","0.0833333"
"2014.iwslt-evaluation.9","2013.iwslt-evaluation.24","0.0833333"
"2014.iwslt-evaluation.17","2014.iwslt-evaluation.9","0.0833333"
"2014.iwslt-evaluation.9","2014.iwslt-evaluation.17","0.0833333"
"2014.iwslt-evaluation.7","2014.iwslt-evaluation.9","0.0833333"
"2014.iwslt-evaluation.9","2014.iwslt-evaluation.7","0.0833333"
"2014.iwslt-evaluation.9","2015.eamt-1.18","0.0833333"
"2015.eamt-1.18","2014.iwslt-evaluation.9","0.0833333"
"2014.iwslt-evaluation.9","W12-3140","0.0833333"
"W12-3140","2014.iwslt-evaluation.9","0.0833333"
"2014.iwslt-evaluation.9","W14-3307","0.0833333"
"W14-3307","2014.iwslt-evaluation.9","0.0833333"
"2014.iwslt-evaluation.9","W14-3310","0.0833333"
"W14-3310","2014.iwslt-evaluation.9","0.0833333"
"2014.iwslt-evaluation.9","W14-3313","0.0833333"
"W14-3313","2014.iwslt-evaluation.9","0.0833333"
"2014.iwslt-evaluation.9","W15-3008","0.0833333"
"W15-3008","2014.iwslt-evaluation.9","0.0833333"
"2014.iwslt-evaluation.9","W15-4917","0.0833333"
"W15-4917","2014.iwslt-evaluation.9","0.0833333"
"2014.iwslt-evaluation.9","W16-2320","0.0833333"
"W16-2320","2014.iwslt-evaluation.9","0.0833333"
"C16-1172","herrmann-etal-2014-manual","0.0588235"
"herrmann-etal-2014-manual","C16-1172","0.0588235"
